"","topic","term","beta"
"768",6,"claims",0.00238632969752122
"769",1,"clear",0.00104274039227222
"770",2,"clear",0.0015218225153157
"771",3,"clear",0.000879412500424952
"772",4,"clear",0.00205535235840542
"773",5,"clear",0.00142960768994939
"774",6,"clear",4.53952069875089e-05
"775",1,"clinton",4.03747404684484e-22
"776",2,"clinton",8.93204783565772e-09
"777",3,"clinton",9.15314590805839e-07
"778",4,"clinton",3.84741080208805e-05
"779",5,"clinton",0.00462164199823262
"780",6,"clinton",4.05896111183259e-14
"781",1,"close",7.00319788285147e-06
"782",2,"close",0.00126218415174392
"783",3,"close",0.000969752420320871
"784",4,"close",1.56844934386974e-05
"785",5,"close",0.00128762808038329
"786",6,"close",0.000710599858773054
"787",1,"college",8.3760640579359e-05
"788",2,"college",2.91522805491051e-05
"789",3,"college",0.00095824679557541
"790",4,"college",2.89150254595337e-05
"791",5,"college",0.000462832560422619
"792",6,"college",0.00133853984538949
"793",1,"come",0.000223742955131786
"794",2,"come",0.00150774514829856
"795",3,"come",0.00393152259088074
"796",4,"come",0.000805992881271406
"797",5,"come",0.00087662224479913
"798",6,"come",0.000972666674799194
"799",1,"comes",0.000157683990898093
"800",2,"comes",0.00102945327505907
"801",3,"comes",0.00150407727603334
"802",4,"comes",0.00105427043084422
"803",5,"comes",0.000604492586158372
"804",6,"comes",3.75062603991512e-05
"805",1,"coming",0.000249413917434697
"806",2,"coming",0.00143953197343951
"807",3,"coming",0.00154276303373643
"808",4,"coming",0.000549161748229219
"809",5,"coming",0.000433544266614731
"810",6,"coming",0.000248445043564736
"811",1,"comment",0.00157914612311083
"812",2,"comment",3.23972024554555e-08
"813",3,"comment",7.80387603934604e-06
"814",4,"comment",0.000575179382891062
"815",5,"comment",0.00030026741542113
"816",6,"comment",0.00338766971317058
"817",1,"comments",2.7817868046989e-08
"818",2,"comments",1.67684895612638e-05
"819",3,"comments",0.000144665911823284
"820",4,"comments",9.60200650849661e-06
"821",5,"comments",0.00108511713308775
"822",6,"comments",0.00345320154917614
"823",1,"committee",2.38694675592247e-15
"824",2,"committee",0.00045161421224996
"825",3,"committee",1.13201630048347e-09
"826",4,"committee",0.00052846337777138
"827",5,"committee",0.00404009950456846
"828",6,"committee",0.000282231362460347
"829",1,"common",3.25692326819798e-13
"830",2,"common",0.000859307346868485
"831",3,"common",0.000540060748213414
"832",4,"common",0.00133370681012429
"833",5,"common",4.90910585648435e-05
"834",6,"common",1.8895657855731e-05
"835",1,"community",0.0016104442303885
"836",2,"community",0.000109643696480942
"837",3,"community",0.000666230407652706
"838",4,"community",3.4908355511115e-06
"839",5,"community",0.000323704627553563
"840",6,"community",0.00702781708465685
"841",1,"company",1.12425611201112e-10
"842",2,"company",1.32164082566936e-05
"843",3,"company",0.000337913950233395
"844",4,"company",0.00123697770179163
"845",5,"company",0.00046703278415067
"846",6,"company",0.00965420180760926
"847",1,"concerns",1.55671306067626e-05
"848",2,"concerns",0.000831426938086274
"849",3,"concerns",2.9934837055387e-05
"850",4,"concerns",0.001669927574551
"851",5,"concerns",0.000317982096752212
"852",6,"concerns",0.00111851051603945
"853",1,"conference",0.00220102535591381
"854",2,"conference",0.000706133064542139
"855",3,"conference",0.000255279134440764
"856",4,"conference",4.70867945126059e-08
"857",5,"conference",0.00145115160685814
"858",6,"conference",0.000636961422903712
"859",1,"confirmed",0.00129699074936707
"860",2,"confirmed",1.24000088116675e-05
"861",3,"confirmed",3.8495211684485e-05
"862",4,"confirmed",0.00130472565239254
"863",5,"confirmed",0.000460747720330777
"864",6,"confirmed",0.00129245208211242
"865",1,"congress",6.30627496678796e-27
"866",2,"congress",0.000903614372805574
"867",3,"congress",1.4715312708614e-10
"868",4,"congress",0.00286166840619891
"869",5,"congress",0.0047915829703311
"870",6,"congress",2.77231830840522e-08
"871",1,"congressional",2.61417925822724e-26
"872",2,"congressional",9.08685798406341e-07
"873",3,"congressional",7.3400001288078e-17
"874",4,"congressional",4.96518768351235e-05
"875",5,"congressional",0.00517375500404722
"876",6,"congressional",1.62741165048334e-09
"877",1,"conservative",1.48182669477681e-23
"878",2,"conservative",2.48278494181865e-05
"879",3,"conservative",2.10345499582744e-05
"880",4,"conservative",0.00422045272629953
"881",5,"conservative",0.00518160018695044
"882",6,"conservative",3.50018751008884e-07
"883",1,"continue",0.000280613621851031
"884",2,"continue",0.00153494955765339
"885",3,"continue",0.00039834816769647
"886",4,"continue",0.0007057477054896
"887",5,"continue",0.000607642087239083
"888",6,"continue",0.00118174237521956
"889",1,"continued",0.000958503463885493
"890",2,"continued",0.000794308269676412
"891",3,"continued",0.00062007619946959
"892",4,"continued",8.36729902984732e-05
"893",5,"continued",0.000418067999243754
"894",6,"continued",0.0013468547686503
"895",1,"contributed",0.00211976917852826
"896",2,"contributed",6.92309261170543e-07
"897",3,"contributed",1.47394847007232e-07
"898",4,"contributed",9.59642392383612e-05
"899",5,"contributed",0.000317270065819254
"900",6,"contributed",0.00122518546569049
"901",1,"control",1.5492569867613e-07
"902",2,"control",0.00117594998467422
"903",3,"control",0.000323964966697323
"904",4,"control",0.00743771633493377
"905",5,"control",0.00122980881288036
"906",6,"control",0.00091767663370669
"907",1,"countries",2.4397734711105e-20
"908",2,"countries",0.0038355702558603
"909",3,"countries",1.15964720531671e-10
"910",4,"countries",1.24398895184338e-09
"911",5,"countries",2.07080958640918e-09
"912",6,"countries",8.91231809145406e-10
"913",1,"country",1.59863651098555e-07
"914",2,"country",0.00985200325298505
"915",3,"country",0.00080562207204716
"916",4,"country",0.000693555792602877
"917",5,"country",0.00120095798235874
"918",6,"country",0.00249715754827609
"919",1,"county",0.0097524430573951
"920",2,"county",9.28536168071743e-08
"921",3,"county",3.49374219640936e-08
"922",4,"county",7.24680651081125e-06
"923",5,"county",0.00199531433983131
"924",6,"county",0.000172919615508446
"925",1,"couple",0.000574540682749763
"926",2,"couple",4.05337576259712e-05
"927",3,"couple",0.00126633420330366
"928",4,"couple",6.68055569660797e-05
"929",5,"couple",2.93866543549756e-05
"930",6,"couple",2.77747167502336e-05
"931",1,"course",1.6235440155834e-10
"932",2,"course",0.000522213607852084
"933",3,"course",0.00164507305811362
"934",4,"course",0.00125534489929544
"935",5,"course",0.000449260418827652
"936",6,"course",5.12329360611626e-06
"937",1,"court",0.000612107090434922
"938",2,"court",7.29809098743456e-09
"939",3,"court",8.00286854929426e-09
"940",4,"court",0.0398398184992326
"941",5,"court",5.29074955775097e-06
"942",6,"court",1.05446095366199e-09
"943",1,"cover",0.000272067364273266
"944",2,"cover",0.000328420054257165
"945",3,"cover",0.000467716280056599
"946",4,"cover",7.96991947210206e-05
"947",5,"cover",6.00965721534696e-05
"948",6,"cover",0.00233775273738313
"949",1,"create",9.88018062413877e-14
"950",2,"create",0.000830955213060002
"951",3,"create",0.000840989107224652
"952",4,"create",0.000777004358157712
"953",5,"create",6.54052508763877e-06
"954",6,"create",9.70527815751727e-05
"955",1,"created",1.96529769061177e-06
"956",2,"created",0.000844123580035958
"957",3,"created",0.000660994959230112
"958",4,"created",0.00079226318838394
"959",5,"created",0.000186324377383689
"960",6,"created",0.00081911598196676
"961",1,"crime",0.00345617572827977
"962",2,"crime",0.00125222620569731
"963",3,"crime",0.000158986208587916
"964",4,"crime",0.00176475936862089
"965",5,"crime",0.000139794020635906
"966",6,"crime",0.000414173591213973
"967",1,"criminal",0.00282454829393038
"968",2,"criminal",0.00035279529314062
"969",3,"criminal",1.69896209966761e-07
"970",4,"criminal",0.0066190254950211
"971",5,"criminal",0.000141829616869543
"972",6,"criminal",2.09919212137513e-06
"973",1,"crisis",5.77953424311167e-07
"974",2,"crisis",0.00294857044752831
"975",3,"crisis",0.000102834831178955
"976",4,"crisis",9.07727545686637e-06
"977",5,"crisis",3.74319592706491e-05
"978",6,"crisis",0.000500462160378929
"979",1,"critical",0.0011737183303317
"980",2,"critical",0.000563822980889296
"981",3,"critical",0.000160115663087931
"982",4,"critical",0.000551752451556845
"983",5,"critical",0.000351336961538586
"984",6,"critical",0.000120844735131074
"985",1,"crowd",0.000825920639533349
"986",2,"crowd",1.3040396645148e-06
"987",3,"crowd",0.000591591138007279
"988",4,"crowd",1.06408852220349e-10
"989",5,"crowd",0.000512256564336329
"990",6,"crowd",0.00119268813390124
"991",1,"current",8.50088343923939e-06
"992",2,"current",0.00102032479551376
"993",3,"current",0.000829767139351319
"994",4,"current",0.00145001498871923
"995",5,"current",0.000671786888550981
"996",6,"current",0.000206168870468374
"997",1,"currently",0.000456443166655132
"998",2,"currently",0.000569521655957651
"999",3,"currently",0.000166546312595326
"1000",4,"currently",0.000612535138302246
"1001",5,"currently",0.000576869992070259
"1002",6,"currently",0.00064842308647657
"1003",1,"daily",7.8375146253199e-05
"1004",2,"daily",1.96934662841181e-05
"1005",3,"daily",0.000216658568755585
"1006",4,"daily",1.30350804942091e-08
"1007",5,"daily",0.0015995457644205
"1008",6,"daily",0.00257444315507863
"1009",1,"dangerous",0.000345740082405084
"1010",2,"dangerous",0.000607436763266408
"1011",3,"dangerous",0.000452523363334362
"1012",4,"dangerous",0.0015864001708652
"1013",5,"dangerous",2.95319121745036e-06
"1014",6,"dangerous",0.00030036633803722
"1015",1,"data",3.11580044733763e-10
"1016",2,"data",0.000563219633143157
"1017",3,"data",1.53599355752805e-06
"1018",4,"data",0.00458491685173027
"1019",5,"data",0.000143141559553132
"1020",6,"data",0.0022555083589867
"1021",1,"daughter",0.000839262064440307
"1022",2,"daughter",3.0874195519459e-06
"1023",3,"daughter",0.00139343509387621
"1024",4,"daughter",9.47103494198631e-10
"1025",5,"daughter",0.000140049862346852
"1026",6,"daughter",0.000644592203319728
"1027",1,"david",0.000399415419532304
"1028",2,"david",1.76785024858265e-05
"1029",3,"david",0.000796004229178707
"1030",4,"david",0.000546355746198375
"1031",5,"david",0.00252639393874028
"1032",6,"david",0.00101433922740799
"1033",1,"day",0.00228380807664625
"1034",2,"day",0.00191460562470648
"1035",3,"day",0.00476298723127183
"1036",4,"day",0.000324859577160725
"1037",5,"day",0.0021760540705035
"1038",6,"day",0.00446970257945809
"1039",1,"days",0.00144519476942435
"1040",2,"days",0.00221742132851898
"1041",3,"days",0.002460692444698
"1042",4,"days",0.000608460241214723
"1043",5,"days",0.001344097729508
"1044",6,"days",0.00107047927908436
"1045",1,"dead",0.00541033441128446
"1046",2,"dead",1.26427846076057e-05
"1047",3,"dead",0.000548514683249325
"1048",4,"dead",2.73765629493062e-11
"1049",5,"dead",5.70630477092585e-10
"1050",6,"dead",0.000474075871876738
"1051",1,"deal",3.82852845503207e-06
"1052",2,"deal",0.00421259335473724
"1053",3,"deal",0.00121786325304154
"1054",4,"deal",2.16634474738143e-05
"1055",5,"deal",0.000714657341223463
"1056",6,"deal",7.61060492343585e-05
"1057",1,"death",0.00773695888820105
"1058",2,"death",3.57973291876281e-06
"1059",3,"death",0.00107964838643064
"1060",4,"death",0.000699213379361994
"1061",5,"death",1.57764383811766e-10
"1062",6,"death",0.00129318443789135
"1063",1,"decades",1.71335048415497e-16
"1064",2,"decades",0.00155311549691935
"1065",3,"decades",0.000728517742044636
"1066",4,"decades",0.00118486636040096
"1067",5,"decades",0.000431077551021111
"1068",6,"decades",8.13767676547667e-05
"1069",1,"decided",5.95911658952258e-08
"1070",2,"decided",0.000181673459267608
"1071",3,"decided",0.000839612808847828
"1072",4,"decided",0.00148271941698902
"1073",5,"decided",0.000580511366158238
"1074",6,"decided",0.00023373942210389
"1075",1,"decision",4.46772584954204e-08
"1076",2,"decision",0.000982032906634476
"1077",3,"decision",0.00033045706583401
"1078",4,"decision",0.00867944633622282
"1079",5,"decision",0.000474192079026642
"1080",6,"decision",1.2279073673021e-05
"1081",1,"declined",0.000890248210169113
"1082",2,"declined",0.000323841755508727
"1083",3,"declined",3.69560938485942e-06
"1084",4,"declined",0.000761345360825536
"1085",5,"declined",0.000348552730741425
"1086",6,"declined",0.00121396208588774
"1087",1,"defense",3.6404232442323e-05
"1088",2,"defense",0.00295010681665384
"1089",3,"defense",1.6401795682751e-05
"1090",4,"defense",0.00536467102553172
"1091",5,"defense",5.20140634118267e-06
"1092",6,"defense",5.25537612308569e-07
"1093",1,"democrat",4.87364253388943e-17
"1094",2,"democrat",5.30813818872511e-11
"1095",3,"democrat",2.15991534035862e-16
"1096",4,"democrat",2.1069626552585e-07
"1097",5,"democrat",0.00511267168122141
"1098",6,"democrat",1.78999111259003e-13
"1099",1,"democratic",1.36542462745336e-28
"1100",2,"democratic",4.08888023981031e-07
"1101",3,"democratic",5.59867443721403e-15
"1102",4,"democratic",6.90834571187811e-08
"1103",5,"democratic",0.0150303846683104
"1104",6,"democratic",9.42775611881523e-15
"1105",1,"democrats",3.23723087464944e-37
"1106",2,"democrats",1.10545180730374e-06
"1107",3,"democrats",1.01725601446243e-16
"1108",4,"democrats",1.49687821006797e-05
"1109",5,"democrats",0.0151034568413268
"1110",6,"democrats",1.65887114173228e-17
"1111",1,"department",0.00870196116777963
"1112",2,"department",0.00268482331336695
"1113",3,"department",3.11755303556881e-09
"1114",4,"department",0.00603226405482379
"1115",5,"department",0.0012128880698007
"1116",6,"department",4.91989207285564e-05
"1117",1,"deputy",0.00123529446022052
"1118",2,"deputy",0.000519920688175287
"1119",3,"deputy",8.58320013197094e-08
"1120",4,"deputy",0.000422447919700385
"1121",5,"deputy",0.000979938465851974
"1122",6,"deputy",0.000169281149421071
"1123",1,"described",0.00173582870757921
"1124",2,"described",0.000478847457954421
"1125",3,"described",0.000337781346176341
"1126",4,"described",5.73129267298099e-05
"1127",5,"described",0.000477862964001462
"1128",6,"described",0.00234889436464854
"1129",1,"despite",0.00020820337251011
"1130",2,"despite",0.00124317521150497
"1131",3,"despite",0.000987922024311972
"1132",4,"despite",0.000770210351397676
"1133",5,"despite",0.00114167801532985
"1134",6,"despite",0.000973233547731654
"1135",1,"details",0.00121002927791916
"1136",2,"details",0.00052105902869364
"1137",3,"details",0.00028844752710331
"1138",4,"details",6.25989273132012e-06
"1139",5,"details",0.000213554696893545
"1140",6,"details",0.00107165858009045
"1141",1,"died",0.00341854506442714
"1142",2,"died",3.49560865740687e-06
"1143",3,"died",0.000644901001991682
"1144",4,"died",7.92459882417565e-09
"1145",5,"died",7.0703016737939e-08
"1146",6,"died",0.00133542076619289
"1147",1,"different",2.67479649808049e-05
"1148",2,"different",0.000215464966495081
"1149",3,"different",0.00290943622522645
"1150",4,"different",0.000765035526721595
"1151",5,"different",0.000703031250235963
"1152",6,"different",0.000252117453016612
"1153",1,"difficult",8.72070434093578e-05
"1154",2,"difficult",0.000735367763869304
"1155",3,"difficult",0.000641486516005223
"1156",4,"difficult",0.00125922966145174
"1157",5,"difficult",0.000111059360947122
"1158",6,"difficult",0.000101241631173247
"1159",1,"director",1.06412800079404e-08
"1160",2,"director",0.00151498735561397
"1161",3,"director",0.00115955008156342
"1162",4,"director",0.00114604559015663
"1163",5,"director",0.00119582969669007
"1164",6,"director",0.00198622513251949
"1165",1,"district",0.00292563770638603
"1166",2,"district",4.36214896808035e-09
"1167",3,"district",7.57371599429361e-11
"1168",4,"district",0.00267308395554851
"1169",5,"district",0.00633442582649716
"1170",6,"district",0.000281082007792308
"1171",1,"donald",7.78891654399626e-11
"1172",2,"donald",0.00218178790923715
"1173",3,"donald",6.40384323611862e-05
"1174",4,"donald",0.000649052486733357
"1175",5,"donald",0.00575005888861624
"1176",6,"donald",0.000123704631916873
"1177",1,"door",0.00201223732133308
"1178",2,"door",1.4094551038045e-05
"1179",3,"door",0.000771067234997143
"1180",4,"door",5.04109489098223e-05
"1181",5,"door",5.70093804458145e-05
"1182",6,"door",0.000231491724166973
"1183",1,"due",0.000508528090208597
"1184",2,"due",0.000747146608993809
